"PlantID","Dataset","Genotype","Treatment","FW","DW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1137KN031","KN1137","Isaria","stress",83.99,8.1,106900.6874,16164.32648,0.005589094,2474.333333,0.234975471,2691313.333,622.9166667,804.2886759,0.333216364,1061,695.2323513,29,194.7044719,5603.296233,38.28968954,0.500162395,0.455215967,0.205630364,670.1769406,1.040384228,1.042168763,204488,25143,0.004065471,3091,0.524098466,25413432,1361.730957,0.213320871,999.925537,27,308,0.603538965,1276159,0.237820141,49865986.63
"1137KN032","KN1137","Isaria","stress",84.19,8.37,101553.391,14434.40354,0.007185061,2098.333333,0.242618442,2868953.667,661.3156393,777.995341,0.353886867,1026.666667,631.4382865,20.33333333,250.1422694,5082.44863,39.06101024,0.502492489,0.465621648,0.20540141,602.8966895,0.961846729,0.963496552,209464,22392,0.005251304,2393,0.51285112,25727333,1429.673218,0.267495727,733.6793938,27,315,0.602278272,1245388,0.235073846,47944537.22
"1137KN033","KN1137","Isaria","stress",81.95,8.35,105769.7025,15891.59532,0.005523527,2404.666667,0.241615359,2886904,639.6546804,803.0232544,0.315350108,1110,714.6373532,23.66666667,237.7980447,5563.912671,38.37520378,0.497635971,0.43671395,0.204519541,667.2231735,0.954629651,0.956267095,216363,25732,0.004106657,3060,0.51777348,26748836,1574.552002,0.215531909,1072.59024,34,257,0.608261627,1372074,0.23538762,50750787.44
"1137KN034","KN1137","Isaria","stress",84.71,7.87,99859.82202,14263.74144,0.006666842,2055,0.243347732,2732326,612.4143836,762.4276733,0.349090953,1036.333333,603.5288432,16.66666667,297.4749504,4925.570776,40.00936256,0.50346721,0.458101795,0.211187662,617.0091324,1.026231101,1.02799136,198855,21196,0.005562802,2259,0.522374378,24897210,1356.422607,0.253944923,970.0210669,34,251,0.59515843,1093925,0.238606062,45935563.7
"1137KN035","KN1137","Isaria","stress",82.85,8.45,103445.6902,16219.79167,0.005790497,2581.666667,0.252279715,3334904.667,592.06621,785.0022176,0.307725658,1204,625.1093257,18.66666667,303.7346946,5703.067922,37.09704503,0.491134511,0.401614458,0.204283355,647.2031963,0.974751147,0.976423105,231797,25943,0.004328753,2903,0.532201681,29798335,1566.958862,0.233887368,912.2483539,25,376,0.606409206,1331711,0.23315226,51375529.64
"1137KN036","KN1137","Isaria","stress",83.99,8.68,107969.3065,15694.02112,0.005652137,2290.333333,0.247213901,3266056.667,567.1232877,764.9151204,0.361075869,1112,659.354879,26,206.4400977,5258.033676,39.02894103,0.502953996,0.495295874,0.204032358,637.6855023,0.976353405,0.978028111,244315,28477,0.003786192,3319,0.529189053,31124149,1434.271851,0.244058373,991.3791139,30,337,0.622816474,1507820,0.2367662,55051021.57
"1137KN037","KN1137","Perun","control",91.99,12.36,115615.4103,17075.72774,0.00534253,2543,0.24940053,3446906.667,862.1718037,982.3061523,0.257505884,902.3333333,768.0963671,26.66666667,238.1893951,6398.187785,36.59672876,0.499112351,0.498787754,0.225080134,680.6792237,1.004531726,1.006254765,257439,21793,0.006814735,1844,0.534558752,33053042,1462.762085,0.233731179,1216.907512,31,312,0.596684949,1649813,0.256662936,60512194
"1137KN038","KN1137","Perun","control",98.1,11.32,121161.76,19037.02911,0.004756978,3085.666667,0.249515227,3581568.667,815.8961187,962.3492635,0.281796218,1091,718.2818278,22,308.5343697,6820.90468,37.19448834,0.503439885,0.512119967,0.225346681,704.3093607,0.916352815,0.917924603,277465,25664,0.005295563,2373,0.516333698,33781405,1671.515747,0.222437696,1107.721584,23,459,0.583529812,1458241,0.258349415,65835430.85
"1137KN039","KN1137","Perun","control",116.66,14.89,139251.3778,20208.03368,0.004742201,2956.666667,0.253132478,4286468.667,847.7311644,1050.341268,0.284078004,1277.666667,772.1678271,19.66666667,380.4846238,7215.724886,37.93373026,0.504450316,0.536928082,0.225270846,787.6712329,1.009797411,1.011529482,354859,28888,0.005345117,2351,0.538720693,45851167,1936.409424,0.302272116,875.5433168,36,333,0.62230263,2107683,0.255038598,85569189.42
"1137KN040","KN1137","Perun","control",116.09,14.03,134666.0421,19766.60959,0.00479625,2922,0.261839396,4564311,788.9840183,898.8411865,0.357761297,1194.333333,680.5738681,25.33333333,280.6947011,6700.784817,39.16328457,0.498599992,0.502352711,0.224936322,591.4098174,0.939771757,0.941383715,343745,26474,0.006166031,2038,0.537995852,44419494,1606.385132,0.345788089,782.7755933,24,477,0.60253509,1937789,0.252531399,81445350.39
"1137KN041","KN1137","Perun","control",121.94,15.78,148950.0576,23630.13699,0.003387506,3754.333333,0.252282615,4690621.333,851.3413242,1002.704631,0.278850219,1151,855.2470745,25,361.4610927,8895.43379,34.98137636,0.496910091,0.452120546,0.225595859,744.3493151,0.921591882,0.923172657,377632,35498,0.003766898,3336,0.516485579,46201191,1872.927856,0.25121113,1301.666323,40,355,0.61409574,2152860,0.253546354,94420234.47
"1137KN042","KN1137","Perun","control",107.69,12.95,135500.0627,19889.68322,0.005203707,3000.333333,0.261252727,4618416,845.43379,1011.796061,0.298323977,924.3333333,779.6878917,23.33333333,327.1008655,6774.957192,40.62316206,0.494085332,0.474713795,0.224274741,662.6284247,1.017318479,1.01906345,310795,28571,0.004785366,2626,0.522764637,38282833,1691.810791,0.278136865,936.3093254,33,341,0.613575857,1775529,0.257659284,77923152.2
"1137KN043","KN1137","Perun","control",111.02,13.56,145748.7242,22062.01484,0.004263757,3378.333333,0.260779333,4910789.667,894.0068493,1032.303691,0.286557057,805.6666667,803.3658428,25.33333333,354.1181481,8172.417237,36.66656548,0.493236155,0.458052738,0.225569934,721.7037671,1.00475022,1.006473634,349493,31993,0.004291793,2928,0.54411287,45424139,1756.869751,0.251699637,1338.378003,27,510,0.619086366,2006332,0.255970563,88882038.7
"1137KN044","KN1137","Perun","control",112.43,13.7,142055.574,21561.51541,0.004245131,3315,0.259682692,4678974.333,678.7100457,880.4664714,0.376513994,1355,737.7685993,26.66666667,295.7615386,7805.821918,36.66876803,0.492208044,0.439003167,0.224893291,638.0136986,0.983856273,0.985543848,345020,31608,0.004340715,2895,0.541839132,44720635,1643.153931,0.299998478,1030.561173,25,566,0.616900273,2049901,0.253686496,86073689.56
"1137KN045","KN1137","Perun","control",106.27,12.41,128279.5323,18168.29338,0.00494805,2587,0.261264784,4327019.667,777.4971461,970.2670288,0.28986596,1103,771.9054937,24.33333333,267.7815601,6456.934932,39.07243234,0.493636418,0.442688123,0.224753394,711.201484,1.084262557,1.086122356,320945,30536,0.004325773,2905,0.544686131,41950858,1556.508057,0.246656122,1353.031142,22,564,0.619211636,1834786,0.255295921,74965713.66
"1137KN046","KN1137","Perun","stress",68.66,8.09,97186.49699,15594.24943,0.005124465,2504,0.266300038,3529710.667,788.3276256,902.914388,0.243538332,995,679.0485285,23.33333333,243.835982,5611.829338,37.00699144,0.495273007,0.463793134,0.225078484,649.1723744,1.101103866,1.102992552,243420,23537,0.005523679,2275,0.580911118,34417799,1556.373413,0.195460455,1110.631809,35,286,0.601259784,1610793,0.27353855,49462272.13
"1137KN047","KN1137","Perun","stress",68.43,8.05,97720.96811,15421.61815,0.00516404,2435,0.26471606,3502622.333,848.3875571,936.2017008,0.247042748,1179.666667,652.4342885,22,255.184829,5611.501142,36.2759224,0.500783901,0.50880202,0.224277499,633.0907534,0.985412208,0.987102452,236223,21943,0.006166031,2038,0.583229937,33686113,1344.159424,0.219522599,1268.207008,23,382,0.600967958,1546567,0.275014475,48993544.03
"1137KN048","KN1137","Perun","stress",67.07,7.78,94350.95642,14936.54395,0.005420169,2371.333333,0.276826308,3795139.667,824.7574201,862.8059489,0.241951974,1003.333333,659.9184784,21.66666667,265.1825783,5532.734018,36.88971944,0.494499648,0.435843748,0.226530914,607.163242,0.999691198,1.001405935,233594,22476,0.005812382,2162,0.570906921,32300077,1398.137817,0.204589634,1073.124353,26,386,0.58284941,1533232,0.266867714,47039982.71
"1137KN049","KN1137","Perun","stress",69.07,8.04,89443.45161,14062.22888,0.005839639,2212,0.273676928,3491852.333,790.2968037,822.3758545,0.262882881,1014.333333,597.567467,19.33333333,278.209419,5044.70605,36.76168959,0.498545788,0.476985814,0.225865601,605.8504566,0.956046845,0.95768672,261877,24805,0.005349668,2349,0.575565164,36592683,1598.578613,0.251525228,997.7443874,29,374,0.598750669,1710948,0.266816956,47215787.07
"1137KN050","KN1137","Perun","stress",71.05,8.24,96994.87584,15763.27055,0.005055456,2573.333333,0.272934043,3729891,805.0656393,881.9520467,0.217177559,1047.333333,791.0663489,25.66666667,236.4485319,6069.991438,36.10710213,0.489447734,0.398225143,0.225788982,707.5913242,1.027364178,1.029126381,255300,24529,0.005333774,2356,0.573285577,35375457,1519.938477,0.210283722,1141.592212,23,412,0.596942989,1739271,0.267242247,50555010.36
"1137KN051","KN1137","Perun","stress",64,7.97,90715.64799,16002.19749,0.004477183,2823.666667,0.259879993,3087714,883.1763699,912.6585897,0.211694019,990.6666667,679.8211133,24.33333333,252.5074644,5970.876142,34.79370136,0.489836796,0.41640755,0.223633613,648.5159817,0.9765337,0.978208715,241658,23449,0.005523679,2275,0.570071414,33502062,1456.076538,0.198766725,1225.394343,36,281,0.596835269,1663926,0.278034691,46001585.5
"1137KN052","KN1137","Perun","stress",66.59,8.14,94153.19564,15290.01142,0.005115936,2487,0.257074611,3076817,864.7973744,894.1036987,0.246303439,996.6666667,629.447022,25.33333333,229.0499467,5396.860731,36.97873709,0.497478994,0.502767006,0.224569606,605.1940639,0.972865311,0.974534034,224814,22002,0.005836679,2153,0.57277549,31358646,1441.362061,0.203710416,1291.902611,26,364,0.598790205,1502179,0.27767572,46050754.08
"1137KN053","KN1137","Perun","stress",65.51,7.98,88100.4879,14085.20263,0.005584783,2252.333333,0.265142617,3176618.333,881.5353881,927.6633708,0.208367542,929,676.4141044,23,231.4859964,5225.214041,36.21269902,0.499552264,0.467409166,0.225405174,634.0753425,1.003751508,1.005473209,225566,24216,0.004835079,2599,0.530425024,28095769,1759.394897,0.165089505,1208.791193,32,301,0.578279535,1544362,0.267090205,43162355.5
"1137KN054","KN1137","Perun","stress",65.04,7.67,90523.05743,14048.44463,0.005818087,2185,0.266377694,3290798,811.3013699,922.7352905,0.250826341,912.3333333,597.2087367,22.33333333,238.8821866,5072.60274,37.72603357,0.502638444,0.495887365,0.226874703,622.9166667,0.93222373,0.933822742,246325,23247,0.005730219,2193,0.532990092,31135310,1424.901001,0.21869623,1170.530181,27,370,0.584390242,1611497,0.266525036,46345061.68
"1137KN055","KN1137","Sissy","control",111.24,10.9,127927.9576,17546.03311,0.005629928,2436,0.256626888,4183722,651.1415525,869.9203491,0.317449545,1266,725.1021978,24,260.6219126,6277.41153,39.24818372,0.5037572,0.537822262,0.221500838,731.5496575,0.863590705,0.865071993,326868,29763,0.004637037,2710,0.524649802,40363840,1661.248657,0.254286695,1048.175856,27,469,0.624934922,1794535,0.247308359,75446947.6
"1137KN056","KN1137","Sissy","control",123.44,13.93,145604.9275,21889.38356,0.003960552,3300.666667,0.250414543,4502885.333,860.8590183,1036.024312,0.271240777,1110.333333,846.0474222,25,313.5259068,7734.931507,38.14830626,0.498018633,0.46924828,0.21910545,798.8299087,1.115607384,1.117520947,362866,40240,0.002816309,4462,0.502664625,42160146,1711.49646,0.24142243,1332.81539,34,445,0.634511289,2136574,0.24469495,90477213.35
"1137KN057","KN1137","Sissy","control",113.19,12.01,141464.2305,20304.19521,0.004902052,2989,0.250012128,4319074.667,779.1381279,957.4045614,0.321458511,1199,779.5750258,22.33333333,306.4177016,6905.907534,40.25031098,0.507780103,0.520376011,0.22258571,712.1860731,1.057938799,1.059753445,328426,32380,0.003936833,3192,0.485409397,36574024,1707.065308,0.252905799,1017.217761,42,290,0.620544876,1803291,0.247456734,83628712.7
"1137KN058","KN1137","Sissy","control",116.3,12.35,143463.1654,20560.51655,0.004749506,3002,0.249234528,4321191,639.6546804,944.0239868,0.308543825,1193.666667,760.2083125,26.66666667,271.9238014,7186.187215,39.26085391,0.493492555,0.456173282,0.219505267,849.7003425,1.058292897,1.060108151,359736,33695,0.00398174,3156,0.509829103,42904182,1844.81311,0.237797411,1342.147197,34,391,0.641030625,2087747,0.246313399,88761036.38
"1137KN059","KN1137","Sissy","control",126.05,13.39,143234.7064,19139.42637,0.007486539,2672.666667,0.243223103,3938741.667,661.6438356,838.2956136,0.392579963,1062,664.9147775,26.33333333,265.0897923,6355.194064,42.89948014,0.500598231,0.484838396,0.2209014,707.2631279,0.957042685,0.958684268,340704,31567,0.004297664,2924,0.489694913,38336843,1649.958862,0.249269747,897.5484706,24,497,0.623964801,1831527,0.244306034,86243601.34
"1137KN060","KN1137","Sissy","control",129.01,14.53,149498.7468,20528.02511,0.004544461,2828.333333,0.235913243,3839547,744.0211187,982.3671875,0.303259959,1151.666667,806.0288134,33.33333333,238.8596784,7528.496005,38.25793547,0.504553709,0.486427094,0.21994756,757.8053653,1.008611546,1.010341583,350344,34631,0.003671157,3423,0.511523811,41977009,1627.814453,0.267190354,1166.704999,42,312,0.636393686,2063882,0.244400088,91279846.06
"1137KN062","KN1137","Sissy","control",117.03,12.35,135711.7184,19191.60959,0.00513983,2771,0.24198024,3643913.333,745.0057078,949.3449504,0.305442024,1172.666667,771.0610129,29.33333333,224.1712821,6617.751142,39.51022163,0.511989212,0.534079793,0.219778674,693.4788813,0.877612843,0.879118183,316360,31434,0.004023814,3123,0.492631415,35999304,1890.5271,0.246870709,1066.984055,47,258,0.617003418,1735572,0.250027226,78740494.51
"1137KN063","KN1137","Sissy","control",112.89,12.23,130906.0022,19373.75856,0.004745387,2895,0.250742527,3977119.667,709.8886986,887.8118896,0.327630194,1228.333333,705.2508957,29.33333333,230.4819982,6845.19121,39.10140265,0.504482719,0.533392068,0.221961083,700.3710046,0.991006347,0.992706187,309891,28779,0.004702983,2672,0.506577411,36527771,1747.442261,0.244414833,1138.749104,24,470,0.64123044,1776250,0.248114609,75171643.7
"1137KN064","KN1137","Sissy","stress",78.56,8.6,107105.2341,16274.60046,0.005150814,2479.666667,0.255091339,3544675.667,983.2762557,1019.380534,0.232378366,1060,723.5635316,23,258.9921637,5962.671233,37.4761556,0.504641206,0.543872656,0.218973111,657.7054795,1.074345931,1.07618872,263927,25221,0.005214262,2410,0.52770596,32965616,1579.74707,0.22733122,1259.004015,42,240,0.612948508,1713850,0.255012725,56760029.19
"1137KN065","KN1137","Sissy","stress",76.79,8.51,108343.1778,17655.65068,0.004723166,2915.333333,0.248023297,3244600.667,988.1992009,1052.137329,0.201552312,1141,812.7027155,19.66666667,332.1351638,6540.296804,36.93792812,0.494540621,0.463544947,0.21943761,733.1906393,0.948256388,0.9498829,275617,27893,0.004453002,2822,0.513135385,33214497,1690.858032,0.192950192,1489.858702,27,393,0.610028855,1735709,0.256074011,58673848.48
"1137KN066","KN1137","Sissy","stress",78.67,8.71,102729.9384,16841.06735,0.004974398,2807,0.252251938,3197847.667,981.3070776,1057.837687,0.225457063,952.3333333,752.9488305,24.33333333,249.8936124,6042.751142,37.4338187,0.498546764,0.476067213,0.221190032,676.4126712,1.07537551,1.077220065,266097,22655,0.006517827,1928,0.527965823,33380863,1648.705444,0.297032322,935.230071,20,416,0.603499246,1600480,0.258003183,54664706.63
"1137KN067","KN1137","Sissy","stress",69.85,7.67,95000.14172,16211.91495,0.004631791,2770.333333,0.248880931,2854400.333,1125.385274,1154.513916,0.195471608,919,728.8655583,20.33333333,311.30791,6185.844749,34.65833108,0.492684062,0.461456444,0.219740516,690.1969178,1.065548519,1.067376218,253171,26730,0.004453002,2822,0.510858684,30207962,1813.783569,0.196251188,1093.494399,28,353,0.58814744,1660252,0.259854237,49308437.02
"1137KN068","KN1137","Sissy","stress",67.48,6.98,84551.45746,17059.85124,0.006347553,2001.666667,0.249445594,2499270,771.2614155,862.2457886,0.300111773,1160.666667,746.6029912,19.33333333,253.550367,6335.748431,37.25099301,0.509659981,0.548866358,0.223929788,688.1456907,0.944386968,0.946006843,177555,17137,0.007597564,1654,0.520700129,19697162,1046.595825,0.291889386,989.8717305,21,312,0.578431081,990757,0.256530413,36751710.46
"1137KN069","KN1137","Sissy","stress",78.4,8.72,106937.5252,17218.49315,0.004620112,2783.666667,0.25906247,3694958,984.2608447,1047.645182,0.20457569,832.6666667,786.7852589,26,256.6076,6534.061073,35.35928195,0.49946514,0.498058032,0.22188725,715.1398402,0.996919289,0.99862927,279361,27714,0.004571252,2749,0.524994162,34742293,1587.299072,0.202479304,1367.06739,39,280,0.611948513,1697946,0.25707518,58304627.12
"1137KN070","KN1137","Sissy","stress",80.64,9.1,111964.9144,18544.0782,0.004097469,3071.333333,0.250401539,3449299,1029.223744,1080.735596,0.196128782,984.3333333,761.807258,27.66666667,248.869102,6842.893836,36.05691157,0.495736062,0.481577252,0.221455755,706.2785388,1.160337808,1.162328096,299351,29431,0.004343716,2893,0.516408772,36332179,1907.571533,0.192868745,1547.050535,27,390,0.612449617,1919855,0.257985392,63192030.98
"1137KN071","KN1137","Sissy","stress",75.6,7.6,102501.4795,16492.52283,0.004829034,2666.666667,0.260443677,3572784,920.5907534,1071.408752,0.218931097,970.6666667,717.9040188,22.66666667,270.7876373,6143.50742,36.30004716,0.504114983,0.49912977,0.222582633,689.8687215,0.989938261,0.991636268,224465,22971,0.005347392,2350,0.518780368,27522078,1390.038696,0.203187601,1194.66775,35,256,0.577862741,1423744,0.255261608,50095008.55
"1137KN072","KN1137","Sissy","stress",84.22,8.69,114075.3321,17240.48231,0.005026612,2634,0.261661565,3988420.667,791.2813927,955.0743612,0.271691436,1053.666667,688.2467579,27,238.3924431,6433.961187,36.54236042,0.510860275,0.566015386,0.220985992,636.3727169,0.986710981,0.988403452,266197,25833,0.005014513,2506,0.525751878,33250101,1510.379639,0.231853674,1302.038287,44,240,0.595765377,1705152,0.252756952,60713228.12
"1137KN073","KN1137","Trumpf","control",92.51,8.09,106636.6832,12095.01998,0.009245264,1374.666667,0.272254932,4026268.667,566.466895,695.7382813,0.382928913,1064,642.2381237,25,183.6648042,4463.798516,41.11831541,0.531031699,0.680033588,0.218636903,644.2494292,0.958546365,0.960190527,272376,23568,0.006163007,2039,0.567874369,37178281,1335.319458,0.272626953,1109.694311,29,359,0.640170746,1648923,0.250174912,57409141.46
"1137KN074","KN1137","Trumpf","control",128.28,13.95,154438.8886,17836.81507,0.006397343,2073.333333,0.261126377,5341527.333,687.8995434,867.0987956,0.376199671,812.6666667,768.7077581,22.66666667,299.951484,6370.619292,42.22212244,0.500817451,0.488722717,0.220572173,744.3493151,0.988479616,0.990175121,362719,31782,0.004513783,2784,0.546154602,47296839,1521.253296,0.274621932,1263.172492,22,621,0.623477732,2050930,0.24363561,95947093.9
"1137KN075","KN1137","Trumpf","control",116.36,10.89,133946.7358,14162.98516,0.009253046,1529,0.26664733,4691777.667,661.972032,797.3799438,0.438121074,957.6666667,687.117943,16,320.517547,4846.14726,46.23378279,0.516538871,0.60486075,0.22391725,621.2756849,1.015083426,1.016824564,323361,25871,0.006073645,2069,0.559738957,43359778,1508.115112,0.35310536,934.327313,34,338,0.638944859,1705724,0.246931941,78571665.48
